study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_bytes	submitted_ftp	sra_ftp	bam_ftp
PRJEB36435	SAMEA6507932	ERX3864686	ERR3852608	408170	human gut metagenome	35340	10564839	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852608/ERR3852608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852608/ERR3852608_2.fastq.gz	1675586;783117	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852608/NICU_012_35_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852608/NICU_012_35_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852608	
PRJEB36435	SAMEA6507967	ERX3864721	ERR3852643	408170	human gut metagenome	42404	12671250	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852643/ERR3852643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852643/ERR3852643_2.fastq.gz	1986205;959579	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852643/NICU_046_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852643/NICU_046_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3852643	
PRJEB36435	SAMEA6507972	ERX3864726	ERR3852648	408170	human gut metagenome	38333	11407989	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852648/ERR3852648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852648/ERR3852648_2.fastq.gz	1780502;873506	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852648/NICU_047_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852648/NICU_047_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852648	
PRJEB36435	SAMEA6507933	ERX3864687	ERR3852609	408170	human gut metagenome	37687	11263709	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852609/ERR3852609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852609/ERR3852609_2.fastq.gz	1729512;838781	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852609/NICU_012_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852609/NICU_012_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852609	
PRJEB36435	SAMEA6507979	ERX3864733	ERR3852655	408170	human gut metagenome	4835	1333238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852655/ERR3852655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852655/ERR3852655_2.fastq.gz	293697;153477	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852655/NICU_052_05_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852655/NICU_052_05_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852655	
PRJEB36435	SAMEA6507934	ERX3864688	ERR3852610	408170	human gut metagenome	34789	10235456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852610/ERR3852610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852610/ERR3852610_2.fastq.gz	1610878;750789	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852610/NICU_013_01_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852610/NICU_013_01_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852610	
PRJEB36435	SAMEA6507984	ERX3864738	ERR3852660	408170	human gut metagenome	52685	15741814	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852660/ERR3852660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852660/ERR3852660_2.fastq.gz	2544910;1235704	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852660/NICU_055_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852660/NICU_055_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852660	
PRJEB36435	SAMEA6507936	ERX3864690	ERR3852612	408170	human gut metagenome	34803	10364484	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852612/ERR3852612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852612/ERR3852612_2.fastq.gz	1626747;819507	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852612/NICU_013_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852612/NICU_013_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3852612	
PRJEB36435	SAMEA6507987	ERX3864741	ERR3852663	408170	human gut metagenome	33253	9917138	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852663/ERR3852663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852663/ERR3852663_2.fastq.gz	1514473;738743	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852663/NICU_060_02_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852663/NICU_060_02_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3852663	
PRJEB36435	SAMEA6507943	ERX3864697	ERR3852619	408170	human gut metagenome	36809	10388923	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852619/ERR3852619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852619/ERR3852619_2.fastq.gz	1702113;883959	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852619/NICU_017_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852619/NICU_017_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852619	
PRJEB36435	SAMEA6507945	ERX3864699	ERR3852621	408170	human gut metagenome	30650	8976612	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852621/ERR3852621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852621/ERR3852621_2.fastq.gz	1403450;657537	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852621/NICU_027_02_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852621/NICU_027_02_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3852621	
PRJEB36435	SAMEA6507948	ERX3864702	ERR3852624	408170	human gut metagenome	42163	12577370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852624/ERR3852624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852624/ERR3852624_2.fastq.gz	1965058;950385	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852624/NICU_029_23_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852624/NICU_029_23_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3852624	
PRJEB36435	SAMEA6507990	ERX3864744	ERR3852666	408170	human gut metagenome	33781	10002342	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852666/ERR3852666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852666/ERR3852666_2.fastq.gz	1565134;771677	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852666/NICU_060_31_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852666/NICU_060_31_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852666	
PRJEB36435	SAMEA6507959	ERX3864713	ERR3852635	408170	human gut metagenome	44701	13350226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852635/ERR3852635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852635/ERR3852635_2.fastq.gz	2105033;969041	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852635/NICU_041_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852635/NICU_041_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852635	
PRJEB36435	SAMEA6507994	ERX3864748	ERR3852670	408170	human gut metagenome	33530	10058240	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852670/ERR3852670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852670/ERR3852670_2.fastq.gz	1412402;755058	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852670/NICU_061_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852670/NICU_061_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852670	
PRJEB36435	SAMEA6507960	ERX3864714	ERR3852636	408170	human gut metagenome	38234	11380491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852636/ERR3852636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852636/ERR3852636_2.fastq.gz	1769067;888936	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852636/NICU_041_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852636/NICU_041_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852636	
PRJEB36435	SAMEA6507996	ERX3864750	ERR3852672	408170	human gut metagenome	35853	10488324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852672/ERR3852672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852672/ERR3852672_2.fastq.gz	1670881;867340	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852672/NICU_062_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852672/NICU_062_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3852672	
PRJEB36435	SAMEA6507961	ERX3864715	ERR3852637	408170	human gut metagenome	40707	12107006	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852637/ERR3852637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852637/ERR3852637_2.fastq.gz	1812364;862813	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852637/NICU_044_10_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852637/NICU_044_10_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852637	
PRJEB36435	SAMEA6507999	ERX3864753	ERR3852675	408170	human gut metagenome	41278	11494110	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852675/ERR3852675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852675/ERR3852675_2.fastq.gz	1901780;963746	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852675/NICU_066_00_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852675/NICU_066_00_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852675	
PRJEB36435	SAMEA6507966	ERX3864720	ERR3852642	408170	human gut metagenome	35456	10095436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852642/ERR3852642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852642/ERR3852642_2.fastq.gz	1574807;783371	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852642/NICU_046_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852642/NICU_046_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3852642	
PRJEB36435	SAMEA6508001	ERX3864755	ERR3852677	408170	human gut metagenome	42334	12665920	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852677/ERR3852677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852677/ERR3852677_2.fastq.gz	1987028;1000161	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852677/NICU_066_24_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852677/NICU_066_24_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852677	
PRJEB36435	SAMEA6507970	ERX3864724	ERR3852646	408170	human gut metagenome	33137	9896943	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852646/ERR3852646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852646/ERR3852646_2.fastq.gz	1508716;743506	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852646/NICU_047_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852646/NICU_047_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852646	
PRJEB36435	SAMEA6508002	ERX3864756	ERR3852678	408170	human gut metagenome	506	144415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852678/ERR3852678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852678/ERR3852678_2.fastq.gz	31968;16900	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852678/NICU_067_02_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852678/NICU_067_02_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852678	
PRJEB36435	SAMEA6508006	ERX3864760	ERR3852682	408170	human gut metagenome	36331	10889282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852682/ERR3852682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852682/ERR3852682_2.fastq.gz	1784427;873753	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852682/NICU_069_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852682/NICU_069_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3852682	
PRJEB36435	SAMEA6507971	ERX3864725	ERR3852647	408170	human gut metagenome	37248	11086178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852647/ERR3852647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852647/ERR3852647_2.fastq.gz	1676586;808400	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852647/NICU_047_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852647/NICU_047_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852647	
PRJEB36435	SAMEA6508009	ERX3864763	ERR3852685	408170	human gut metagenome	41615	12413641	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852685/ERR3852685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3852685/ERR3852685_2.fastq.gz	1775062;919722	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852685/NICU_070_15_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852685/NICU_070_15_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3852685	
PRJEB36435	SAMEA6507974	ERX3864728	ERR3852650	408170	human gut metagenome	40912	12230948	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852650/ERR3852650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852650/ERR3852650_2.fastq.gz	1912199;891071	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852650/NICU_050_29_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852650/NICU_050_29_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852650	
PRJEB36435	SAMEA6508012	ERX3864766	ERR3852688	408170	human gut metagenome	42823	12845393	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852688/ERR3852688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852688/ERR3852688_2.fastq.gz	1898332;955108	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852688/NICU_071_06_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852688/NICU_071_06_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852688	
PRJEB36435	SAMEA6507975	ERX3864729	ERR3852651	408170	human gut metagenome	39413	11781083	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852651/ERR3852651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852651/ERR3852651_2.fastq.gz	1904128;880644	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852651/NICU_050_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852651/NICU_050_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3852651	
PRJEB36435	SAMEA6508014	ERX3864768	ERR3852690	408170	human gut metagenome	32682	9311428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852690/ERR3852690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3852690/ERR3852690_2.fastq.gz	1491869;765063	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852690/NICU_071_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852690/NICU_071_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3852690	
PRJEB36435	SAMEA6507978	ERX3864732	ERR3852654	408170	human gut metagenome	27954	8344988	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852654/ERR3852654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852654/ERR3852654_2.fastq.gz	1253160;611922	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852654/NICU_051_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852654/NICU_051_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3852654	
PRJEB36435	SAMEA6508017	ERX3864771	ERR3852693	408170	human gut metagenome	22828	6806468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852693/ERR3852693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3852693/ERR3852693_2.fastq.gz	1021844;508844	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852693/NICU_072_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852693/NICU_072_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3852693	
PRJEB36435	SAMEA6507980	ERX3864734	ERR3852656	408170	human gut metagenome	36614	10942194	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852656/ERR3852656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852656/ERR3852656_2.fastq.gz	1704898;799866	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852656/NICU_052_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852656/NICU_052_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852656	
PRJEB36435	SAMEA6508020	ERX3864774	ERR3852696	408170	human gut metagenome	29205	8726211	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852696/ERR3852696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3852696/ERR3852696_2.fastq.gz	1328493;635454	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852696/NICU_073_21_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852696/NICU_073_21_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3852696	
PRJEB36435	SAMEA6508023	ERX3864777	ERR3852699	408170	human gut metagenome	33595	9938821	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852699/ERR3852699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852699/ERR3852699_2.fastq.gz	1431149;729138	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852699/NICU_074_01_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852699/NICU_074_01_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852699	
PRJEB36435	SAMEA6507981	ERX3864735	ERR3852657	408170	human gut metagenome	37407	11183986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852657/ERR3852657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852657/ERR3852657_2.fastq.gz	1804019;838852	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852657/NICU_052_29_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852657/NICU_052_29_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852657	
PRJEB36435	SAMEA6508026	ERX3864780	ERR3852702	408170	human gut metagenome	27328	8165253	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852702/ERR3852702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3852702/ERR3852702_2.fastq.gz	1197442;573184	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852702/NICU_076_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852702/NICU_076_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3852702	
PRJEB36435	SAMEA6507982	ERX3864736	ERR3852658	408170	human gut metagenome	37897	11320858	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852658/ERR3852658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3852658/ERR3852658_2.fastq.gz	1857955;882042	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852658/NICU_052_42_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852658/NICU_052_42_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3852658	
PRJEB36435	SAMEA6508028	ERX3864782	ERR3852704	408170	human gut metagenome	23487	6877690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852704/ERR3852704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3852704/ERR3852704_2.fastq.gz	1057372;509893	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852704/NICU_076_36_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852704/NICU_076_36_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3852704	
PRJEB36435	SAMEA6507983	ERX3864737	ERR3852659	408170	human gut metagenome	44064	11144594	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852659/ERR3852659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3852659/ERR3852659_2.fastq.gz	1800137;902179	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852659/NICU_055_03_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852659/NICU_055_03_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3852659	
PRJEB36435	SAMEA6508031	ERX3864785	ERR3852707	408170	human gut metagenome	29744	8844050	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852707/ERR3852707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3852707/ERR3852707_2.fastq.gz	1335205;669320	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852707/NICU_080_14_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852707/NICU_080_14_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3852707	
PRJEB36435	SAMEA6507985	ERX3864739	ERR3852661	408170	human gut metagenome	38748	11601769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852661/ERR3852661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3852661/ERR3852661_2.fastq.gz	1848471;899091	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852661/NICU_055_28_bac16S_bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3852661/NICU_055_28_bac16S_bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3852661	
