"feature"	"metadata"	"effect_size"	"pval"	"qval"	"error"	"associations"
"unclassified_Candidatus"	"read_count"	-0.0138569468955437	0.952326634365876	1	"sensitivity failed"	"abundance"
"unclassified_Carnobacteriaceae"	"age"	0.0453558303560055	0.487746236536447	1	NA	"abundance"
"unclassified_Carnobacteriaceae"	"bmi"	-0.0686010501056905	1	1	"sensitivity failed"	"abundance"
"unclassified_Carnobacteriaceae"	"diagnosisCD"	0.599632367676585	0.387544171635758	1	NA	"abundance"
"unclassified_Carnobacteriaceae"	"diagnosisPSC-CD"	0.212346610500826	0.765126659564081	1	NA	"abundance"
"unclassified_Carnobacteriaceae"	"diagnosisPSC-UC"	0.230369220862155	0.736110629104518	1	"sensitivity failed"	"abundance"
"unclassified_Carnobacteriaceae"	"genderM"	0.055543416745356	0.782877030288371	1	NA	"abundance"
"unclassified_Carnobacteriaceae"	"read_count"	-0.152345221178482	0.508519116629688	1	"sensitivity failed"	"abundance"
"unclassified_Catabacteriaceae"	"age"	0.0622935978723127	0.343033795002571	1	"sensitivity failed"	"abundance"
"unclassified_Catabacteriaceae"	"bmi"	0.107998634474265	1	1	NA	"abundance"
"unclassified_Catabacteriaceae"	"diagnosisCD"	-0.140550283978886	0.837033907342255	1	NA	"abundance"
"unclassified_Catabacteriaceae"	"diagnosisPSC-CD"	-0.116139664235562	0.869708981928885	1	NA	"abundance"
"unclassified_Catabacteriaceae"	"diagnosisPSC-UC"	0.505602575285979	0.460737450331069	1	NA	"abundance"
"unclassified_Catabacteriaceae"	"genderM"	-0.289582178103778	0.164374927903827	1	NA	"abundance"
"unclassified_Catabacteriaceae"	"read_count"	0.0117622607778255	0.959007357127885	1	"sensitivity failed"	"abundance"
"unclassified_Chitinivibrionaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Chitinivibrionaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Chitinivibrionaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Chitinivibrionaceae"	"diagnosisPSC-CD"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Chitinivibrionaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Chitinivibrionaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Chitinivibrionaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Chloroplast"	"age"	NA	1	1	NA	"abundance"
"unclassified_Chloroplast"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Chloroplast"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Chloroplast"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Chloroplast"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Chloroplast"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Chloroplast"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Christensenellaceae"	"age"	0.168493771749231	0.0241779196055801	0.722272781456835	NA	"abundance"
"unclassified_Christensenellaceae"	"bmi"	0.0994183590860545	1	1	NA	"abundance"
"unclassified_Christensenellaceae"	"diagnosisCD"	-0.886640887169509	0.169287213080813	1	NA	"abundance"
"unclassified_Christensenellaceae"	"diagnosisPSC-CD"	-0.0318537680103084	0.961674673773749	1	NA	"abundance"
"unclassified_Christensenellaceae"	"diagnosisPSC-UC"	-0.441795122741234	0.489073163706667	1	NA	"abundance"
"unclassified_Christensenellaceae"	"genderM"	0.0287503733286226	0.898634774320125	1	NA	"abundance"
"unclassified_Christensenellaceae"	"read_count"	-0.0661837421997062	0.763440418891036	1	"sensitivity failed"	"abundance"
"unclassified_Chromatiaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Chromatiaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Chromatiaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Chromatiaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Chromatiaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Chromatiaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Chromatiaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Clostridiaceae"	"age"	-0.00441162507723339	0.954442269274803	1	NA	"abundance"
"unclassified_Clostridiaceae"	"bmi"	-0.0972953020290562	1	1	NA	"abundance"
"unclassified_Clostridiaceae"	"diagnosisCD"	-0.700124880148392	0.275067285200675	1	"sensitivity failed"	"abundance"
"unclassified_Clostridiaceae"	"diagnosisPSC-CD"	-0.480879453928877	0.465887581347331	1	NA	"abundance"
"unclassified_Clostridiaceae"	"diagnosisPSC-UC"	-0.478910084142063	0.453891507836702	1	NA	"abundance"
"unclassified_Clostridiaceae"	"genderM"	0.0602777072341934	0.797426610894971	1	NA	"abundance"
"unclassified_Clostridiaceae"	"read_count"	0.125466039587605	0.5698686138301	1	"sensitivity failed"	"abundance"
"unclassified_Clostridiales"	"age"	0.156693475052937	0.0751683319423417	1	NA	"abundance"
"unclassified_Clostridiales"	"bmi"	-0.0288134568564537	1	1	NA	"abundance"
"unclassified_Clostridiales"	"diagnosisCD"	-0.228101122090756	0.716346607258391	1	"sensitivity failed"	"abundance"
"unclassified_Clostridiales"	"diagnosisPSC-CD"	-0.290899226611082	0.652293808645406	1	"sensitivity failed"	"abundance"
"unclassified_Clostridiales"	"diagnosisPSC-UC"	-0.181860426854297	0.769616952826439	1	NA	"abundance"
"unclassified_Clostridiales"	"genderM"	0.0220766828119007	0.930612979668198	1	NA	"abundance"
"unclassified_Clostridiales"	"read_count"	0.473249302979467	0.0330629395085745	0.84489752647815	"sensitivity failed"	"abundance"
"unclassified_Comamonadaceae"	"age"	0.425313194084404	0.0961626196300083	1	NA	"abundance"
"unclassified_Comamonadaceae"	"bmi"	-0.0613308939554832	1	1	NA	"abundance"
"unclassified_Comamonadaceae"	"diagnosisCD"	-0.108540958924687	0.900371750609646	1	NA	"abundance"
"unclassified_Comamonadaceae"	"diagnosisPSC-CD"	-0.670389241260239	0.520156010085289	1	NA	"abundance"
"unclassified_Comamonadaceae"	"diagnosisPSC-UC"	0.192153791308742	0.825932314031814	1	NA	"abundance"
"unclassified_Comamonadaceae"	"genderM"	0.408420008445709	0.290806879136515	1	NA	"abundance"
"unclassified_Comamonadaceae"	"read_count"	-0.621557024212485	0.22509685187791	1	"sensitivity failed"	"abundance"
"unclassified_Coriobacteriaceae"	"age"	0.201477963888283	0.0364046269883715	0.856754592357474	"sensitivity failed"	"abundance"
"unclassified_Coriobacteriaceae"	"bmi"	0.0757989288209796	1	1	NA	"abundance"
"unclassified_Coriobacteriaceae"	"diagnosisCD"	-0.467726931108202	0.460884526070561	1	"sensitivity failed"	"abundance"
"unclassified_Coriobacteriaceae"	"diagnosisPSC-CD"	-0.542486358140256	0.393158018738496	1	"sensitivity failed"	"abundance"
"unclassified_Coriobacteriaceae"	"diagnosisPSC-UC"	-0.278446196381919	0.658352469353844	1	NA	"abundance"
"unclassified_Coriobacteriaceae"	"genderM"	0.115234062271681	0.694713948543814	1	NA	"abundance"
"unclassified_Coriobacteriaceae"	"read_count"	0.447693748040443	0.0447897305407508	0.922320567737209	"sensitivity failed"	"abundance"
"unclassified_Corynebacteriaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Corynebacteriaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Corynebacteriaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Corynebacteriaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Corynebacteriaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Corynebacteriaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Corynebacteriaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Cryomorphaceae"	"age"	0.0139179267219333	1	1	"sensitivity failed"	"abundance"
"unclassified_Cryomorphaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Cryomorphaceae"	"diagnosisCD"	0.553072535735174	1	1	NA	"abundance"
"unclassified_Cryomorphaceae"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Cryomorphaceae"	"diagnosisPSC-UC"	0	1	1	NA	"abundance"
"unclassified_Cryomorphaceae"	"genderM"	-0.486346923233535	1	1	NA	"abundance"
"unclassified_Cryomorphaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Cyclobacteriaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Cyclobacteriaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Cyclobacteriaceae"	"diagnosisCD"	0.275487713203698	1	1	NA	"abundance"
"unclassified_Cyclobacteriaceae"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Cyclobacteriaceae"	"diagnosisPSC-UC"	0	1	1	NA	"abundance"
"unclassified_Cyclobacteriaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Cyclobacteriaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Cytophagaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Cytophagaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Cytophagaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Cytophagaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Cytophagaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Cytophagaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Cytophagaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Defluviitaleaceae"	"age"	0.0128892457326824	0.841836457989162	1	"sensitivity failed"	"abundance"
"unclassified_Defluviitaleaceae"	"bmi"	0.0401974897224563	1	1	NA	"abundance"
"unclassified_Defluviitaleaceae"	"diagnosisCD"	0.260225954576465	0.694850325551713	1	"sensitivity failed"	"abundance"
"unclassified_Defluviitaleaceae"	"diagnosisPSC-CD"	0.13735610408076	0.841559496565464	1	NA	"abundance"
"unclassified_Defluviitaleaceae"	"diagnosisPSC-UC"	-0.0628550452250186	0.924210846643664	1	"sensitivity failed"	"abundance"
"unclassified_Defluviitaleaceae"	"genderM"	-0.352135694768236	0.0828947630766868	1	NA	"abundance"
"unclassified_Defluviitaleaceae"	"read_count"	0.162255215988375	0.4682281007875	1	"sensitivity failed"	"abundance"
"unclassified_Dehalococcoidaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Dehalococcoidaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Dehalococcoidaceae"	"diagnosisCD"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Dehalococcoidaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Dehalococcoidaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Dehalococcoidaceae"	"genderM"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Dehalococcoidaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfobacteraceae"	"age"	-0.307376181665511	1	1	NA	"abundance"
"unclassified_Desulfobacteraceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Desulfobacteraceae"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Desulfobacteraceae"	"diagnosisPSC-CD"	-0.202586824437202	1	1	NA	"abundance"
"unclassified_Desulfobacteraceae"	"diagnosisPSC-UC"	-0.440806968390501	1	1	NA	"abundance"
"unclassified_Desulfobacteraceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Desulfobacteraceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfobulbaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Desulfobulbaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Desulfobulbaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Desulfobulbaceae"	"diagnosisPSC-CD"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfobulbaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfobulbaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Desulfobulbaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfohalobiaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Desulfohalobiaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Desulfohalobiaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Desulfohalobiaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Desulfohalobiaceae"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"unclassified_Desulfohalobiaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Desulfohalobiaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfomicrobiaceae"	"age"	-0.215695963679851	0.0793925772356278	1	NA	"abundance"
"unclassified_Desulfomicrobiaceae"	"bmi"	0.0436251301714681	1	1	NA	"abundance"
"unclassified_Desulfomicrobiaceae"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Desulfomicrobiaceae"	"diagnosisPSC-CD"	1.21728312471885	0.230914880446771	1	NA	"abundance"
"unclassified_Desulfomicrobiaceae"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfomicrobiaceae"	"genderM"	0.0373831323608474	0.868899316778123	1	NA	"abundance"
"unclassified_Desulfomicrobiaceae"	"read_count"	0.166679767580388	0.543429848748362	1	"sensitivity failed"	"abundance"
"unclassified_Desulfovibrionaceae"	"age"	0.20990564523999	0.00954714206882705	0.460215643817777	NA	"abundance"
"unclassified_Desulfovibrionaceae"	"bmi"	-0.0509437334681889	1	1	"sensitivity failed"	"abundance"
"unclassified_Desulfovibrionaceae"	"diagnosisCD"	-0.564169243789651	0.399235439618257	1	NA	"abundance"
"unclassified_Desulfovibrionaceae"	"diagnosisPSC-CD"	-0.485304735117729	0.477470290699518	1	"sensitivity failed"	"abundance"
"unclassified_Desulfovibrionaceae"	"diagnosisPSC-UC"	-0.114990603560469	0.861800953112847	1	"sensitivity failed"	"abundance"
"unclassified_Desulfovibrionaceae"	"genderM"	0.151846170389136	0.562472769943302	1	NA	"abundance"
"unclassified_Desulfovibrionaceae"	"read_count"	-0.250763095362366	0.270021526079888	1	NA	"abundance"
"unclassified_Ectothiorhodospiraceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Ectothiorhodospiraceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Ectothiorhodospiraceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Ectothiorhodospiraceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Ectothiorhodospiraceae"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"unclassified_Ectothiorhodospiraceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Ectothiorhodospiraceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Elioraea"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Elioraea"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Elioraea"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Elioraea"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Elioraea"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Elioraea"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Elioraea"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Enterobacteriaceae"	"age"	0.320333324726756	0.0128738697152646	0.535401522864239	NA	"abundance"
"unclassified_Enterobacteriaceae"	"bmi"	-0.237281932569167	1	1	NA	"abundance"
"unclassified_Enterobacteriaceae"	"diagnosisCD"	0.786294040882184	0.265502915805063	1	"sensitivity failed"	"abundance"
"unclassified_Enterobacteriaceae"	"diagnosisPSC-CD"	1.01505369101978	0.199812291976274	1	NA	"abundance"
"unclassified_Enterobacteriaceae"	"diagnosisPSC-UC"	0.803300408454686	0.259355587294761	1	"sensitivity failed"	"abundance"
"unclassified_Enterobacteriaceae"	"genderM"	0.0312525490930116	0.933437559309367	1	NA	"abundance"
"unclassified_Enterobacteriaceae"	"read_count"	-0.302783127040736	0.25641865989869	1	"sensitivity failed"	"abundance"
"unclassified_Enterococcaceae"	"age"	0.104954518143876	0.157129666491725	1	NA	"abundance"
"unclassified_Enterococcaceae"	"bmi"	-0.0346859400736325	1	1	NA	"abundance"
"unclassified_Enterococcaceae"	"diagnosisCD"	0	1	1	"sensitivity failed"	"abundance"
"unclassified_Enterococcaceae"	"diagnosisPSC-CD"	0	1	1	"sensitivity failed"	"abundance"
"unclassified_Enterococcaceae"	"diagnosisPSC-UC"	0.535161166277365	0.462920464217055	1	NA	"abundance"
"unclassified_Enterococcaceae"	"genderM"	0.277300380763266	0.214250632494443	1	NA	"abundance"
"unclassified_Enterococcaceae"	"read_count"	-0.106302580490523	0.658152373237629	1	"sensitivity failed"	"abundance"
"unclassified_Erysipelotrichaceae"	"age"	-0.00670868137833791	0.951916772825757	1	NA	"abundance"
"unclassified_Erysipelotrichaceae"	"bmi"	0.0395843115989525	1	1	NA	"abundance"
"unclassified_Erysipelotrichaceae"	"diagnosisCD"	0.00989830313840507	0.987989383301092	1	"sensitivity failed"	"abundance"
"unclassified_Erysipelotrichaceae"	"diagnosisPSC-CD"	-0.317369583341063	0.621404672729229	1	NA	"abundance"
"unclassified_Erysipelotrichaceae"	"diagnosisPSC-UC"	-0.374753826163614	0.557170773219569	1	NA	"abundance"
"unclassified_Erysipelotrichaceae"	"genderM"	-0.0851197174282225	0.793805466524596	1	NA	"abundance"
"unclassified_Erysipelotrichaceae"	"read_count"	0.452420008066531	0.0569563924705725	1	"sensitivity failed"	"abundance"
"unclassified_Eubacteriaceae"	"age"	-0.0298081196607622	0.661611982893273	1	"sensitivity failed"	"abundance"
"unclassified_Eubacteriaceae"	"bmi"	-0.080372471199375	1	1	NA	"abundance"
"unclassified_Eubacteriaceae"	"diagnosisCD"	0.192696116751171	0.766010821494378	1	NA	"abundance"
"unclassified_Eubacteriaceae"	"diagnosisPSC-CD"	-0.191006614201123	0.774438785001423	1	NA	"abundance"
"unclassified_Eubacteriaceae"	"diagnosisPSC-UC"	0.120534228327869	0.852964339944066	1	NA	"abundance"
"unclassified_Eubacteriaceae"	"genderM"	0.302783139017884	0.164240654019144	1	NA	"abundance"
"unclassified_Eubacteriaceae"	"read_count"	0.317466248547177	0.165839561078234	1	"sensitivity failed"	"abundance"
"unclassified_Ferroplasmaceae"	"age"	-0.51132574773416	1	1	"sensitivity failed"	"abundance"
"unclassified_Ferroplasmaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Ferroplasmaceae"	"diagnosisCD"	0.44546730149196	1	1	NA	"abundance"
"unclassified_Ferroplasmaceae"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Ferroplasmaceae"	"diagnosisPSC-UC"	0.734333762375427	1	1	NA	"abundance"
"unclassified_Ferroplasmaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Ferroplasmaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Ferrovaceae"	"age"	-0.546842007050245	1	1	NA	"abundance"
"unclassified_Ferrovaceae"	"bmi"	0.782187986120579	1	1	NA	"abundance"
"unclassified_Ferrovaceae"	"diagnosisCD"	-2.06754307449514	1	1	NA	"abundance"
"unclassified_Ferrovaceae"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Ferrovaceae"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"unclassified_Ferrovaceae"	"genderM"	-0.00545263908140219	1	1	NA	"abundance"
"unclassified_Ferrovaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Flammeovirgaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Flammeovirgaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Flammeovirgaceae"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Flammeovirgaceae"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"unclassified_Flammeovirgaceae"	"diagnosisPSC-UC"	0.338116373887424	1	1	NA	"abundance"
"unclassified_Flammeovirgaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Flammeovirgaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Flavobacteriaceae"	"age"	-0.48757183690103	0.00486538799505909	0.303514351103539	"sensitivity failed"	"abundance"
"unclassified_Flavobacteriaceae"	"bmi"	-0.247184788262261	1	1	NA	"abundance"
"unclassified_Flavobacteriaceae"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Flavobacteriaceae"	"diagnosisPSC-CD"	-0.0370508080029244	0.961810811765613	1	NA	"abundance"
"unclassified_Flavobacteriaceae"	"diagnosisPSC-UC"	-0.859336348237019	0.297838641785146	1	"sensitivity failed"	"abundance"
"unclassified_Flavobacteriaceae"	"genderM"	1.54353511490365	0.00450741636892637	0.298757191202901	NA	"abundance"
"unclassified_Flavobacteriaceae"	"read_count"	0.122513289552896	0.629793983252951	1	"sensitivity failed"	"abundance"
"unclassified_Fusobacteriaceae"	"age"	5.50275850289058	1	1	"sensitivity failed"	"abundance"
"unclassified_Fusobacteriaceae"	"bmi"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Fusobacteriaceae"	"diagnosisCD"	0	1	1	NA	"abundance"
"unclassified_Fusobacteriaceae"	"diagnosisPSC-CD"	3.97782771020255	1	1	NA	"abundance"
"unclassified_Fusobacteriaceae"	"diagnosisPSC-UC"	6.38755642247823	1	1	NA	"abundance"
"unclassified_Fusobacteriaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Fusobacteriaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Geminicoccus"	"age"	NA	1	1	NA	"abundance"
"unclassified_Geminicoccus"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Geminicoccus"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Geminicoccus"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Geminicoccus"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Geminicoccus"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Geminicoccus"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Gracilibacteraceae"	"age"	0.167784800728741	0.0366935554014473	0.856754592357474	NA	"abundance"
"unclassified_Gracilibacteraceae"	"bmi"	-0.0331403311658057	1	1	NA	"abundance"
"unclassified_Gracilibacteraceae"	"diagnosisCD"	-0.653263121233075	0.318962470837052	1	NA	"abundance"
"unclassified_Gracilibacteraceae"	"diagnosisPSC-CD"	-0.303484456815387	0.652084800144865	1	"sensitivity failed"	"abundance"
"unclassified_Gracilibacteraceae"	"diagnosisPSC-UC"	0.341426937046476	0.604079473255966	1	NA	"abundance"
"unclassified_Gracilibacteraceae"	"genderM"	-0.160837046032561	0.475787913085095	1	NA	"abundance"
"unclassified_Gracilibacteraceae"	"read_count"	0.161192283221502	0.477107188643033	1	NA	"abundance"
"unclassified_Halanaerobiaceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Halanaerobiaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Halanaerobiaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Halanaerobiaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Halanaerobiaceae"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"unclassified_Halanaerobiaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Halanaerobiaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halobacteriaceae"	"age"	-0.593722369327668	1	1	NA	"abundance"
"unclassified_Halobacteriaceae"	"bmi"	0.614676047796038	1	1	NA	"abundance"
"unclassified_Halobacteriaceae"	"diagnosisCD"	-0.42737862758947	1	1	NA	"abundance"
"unclassified_Halobacteriaceae"	"diagnosisPSC-CD"	0	1	1	"sensitivity failed"	"abundance"
"unclassified_Halobacteriaceae"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"unclassified_Halobacteriaceae"	"genderM"	-4.13603004008872	1	1	NA	"abundance"
"unclassified_Halobacteriaceae"	"read_count"	1.24262370722511	1	1	"sensitivity failed"	"abundance"
"unclassified_Halobacteroidaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halobacteroidaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Halobacteroidaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Halobacteroidaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Halobacteroidaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halobacteroidaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Halobacteroidaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halomonadaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halomonadaceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Halomonadaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Halomonadaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Halomonadaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halomonadaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Halomonadaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Haloplasmataceae"	"age"	NA	1	1	NA	"abundance"
"unclassified_Haloplasmataceae"	"bmi"	NA	1	1	NA	"abundance"
"unclassified_Haloplasmataceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Haloplasmataceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Haloplasmataceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Haloplasmataceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Haloplasmataceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halothiobacillaceae"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halothiobacillaceae"	"bmi"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halothiobacillaceae"	"diagnosisCD"	NA	1	1	NA	"abundance"
"unclassified_Halothiobacillaceae"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"unclassified_Halothiobacillaceae"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Halothiobacillaceae"	"genderM"	NA	1	1	NA	"abundance"
"unclassified_Halothiobacillaceae"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"unclassified_Heliobacteriaceae"	"age"	0.0907946832043899	0.220261873104196	1	"sensitivity failed"	"abundance"
"unclassified_Heliobacteriaceae"	"bmi"	0.0927195895941936	1	1	NA	"abundance"
